"DateTime";"Players";"Twitch Viewers";"Flags"
"2016-02-27 00:00:00";5516;437
"2016-02-28 00:00:00";5391;1680
"2016-02-29 00:00:00";4508;194
"2016-03-01 00:00:00";4411;240
"2016-03-02 00:00:00";3732;94
"2016-03-03 00:00:00";4119;212
"2016-03-04 00:00:00";4714;118
"2016-03-05 00:00:00";5615;116
"2016-03-06 00:00:00";5778;229
"2016-03-07 00:00:00";4970;179
"2016-03-08 00:00:00";4603;254
"2016-03-09 00:00:00";4427;180
"2016-03-10 00:00:00";4398;229
"2016-03-11 00:00:00";5081;779
"2016-03-12 00:00:00";5575;396
"2016-03-13 00:00:00";5524;294
"2016-03-14 00:00:00";4528;635
"2016-03-15 00:00:00";4630;329
"2016-03-16 00:00:00";4490;503
"2016-03-17 00:00:00";4909;372
"2016-03-18 00:00:00";5044;854
"2016-03-19 00:00:00";5513;189
"2016-03-20 00:00:00";5316;215
"2016-03-21 00:00:00";4610;444
"2016-03-22 00:00:00";4779;345
"2016-03-23 00:00:00";4700;432
"2016-03-24 00:00:00";4821;602
"2016-03-25 00:00:00";5286;487
"2016-03-26 00:00:00";5483;232
"2016-03-27 00:00:00";5256;188
"2016-03-28 00:00:00";4812;658
"2016-03-29 00:00:00";4437;736
"2016-03-30 00:00:00";4325;134
"2016-03-31 00:00:00";3944;169
"2016-04-01 00:00:00";4907;984
"2016-04-02 00:00:00";5536;438
"2016-04-03 00:00:00";5638;154
"2016-04-04 00:00:00";4565;184
"2016-04-05 00:00:00";4556;420
"2016-04-06 00:00:00";4509;683
"2016-04-07 00:00:00";4789;410
"2016-04-08 00:00:00";4921;749
"2016-04-09 00:00:00";5410;274
"2016-04-10 00:00:00";5318;195
"2016-04-11 00:00:00";4250;136
"2016-04-12 00:00:00";4074;138
"2016-04-13 00:00:00";3981;137
"2016-04-14 00:00:00";3964;182
"2016-04-15 00:00:00";4704;381
"2016-04-16 00:00:00";5253;239
"2016-04-17 00:00:00";5272;142
"2016-04-18 00:00:00";4062;601
"2016-04-19 00:00:00";4075;204
"2016-04-20 00:00:00";3843;249
"2016-04-21 00:00:00";3905;127
"2016-04-22 00:00:00";4142;179
"2016-04-23 00:00:00";4812;154
"2016-04-24 00:00:00";4815;153
"2016-04-25 00:00:00";4148;96
"2016-04-26 00:00:00";4140;96
"2016-04-27 00:00:00";4063;208
"2016-04-28 00:00:00";3925;252
"2016-04-29 00:00:00";4208;273
"2016-04-30 00:00:00";4595;146
"2016-05-01 00:00:00";4855;166
"2016-05-02 00:00:00";3964;133
"2016-05-03 00:00:00";4001;147
"2016-05-04 00:00:00";3630;98
"2016-05-05 00:00:00";3971;77
"2016-05-06 00:00:00";4293;162
"2016-05-07 00:00:00";4722;137
"2016-05-08 00:00:00";4723;62
"2016-05-09 00:00:00";3961;140
"2016-05-10 00:00:00";4000;102
"2016-05-11 00:00:00";4010;107
"2016-05-12 00:00:00";4518;156
"2016-05-13 00:00:00";4498;149
"2016-05-14 00:00:00";4967;237
"2016-05-15 00:00:00";5196;167
"2016-05-16 00:00:00";4422;189
"2016-05-17 00:00:00";4270;658
"2016-05-18 00:00:00";4510;535
"2016-05-19 00:00:00";4272;82
"2016-05-20 00:00:00";4589;365
"2016-05-21 00:00:00";4927;204
"2016-05-22 00:00:00";5021;370
"2016-05-23 00:00:00";4678;826
"2016-05-24 00:00:00";4420;133
"2016-05-25 00:00:00";4535;309
"2016-05-26 00:00:00";4440;4087
"2016-05-27 00:00:00";5188;321
"2016-05-28 00:00:00";5513;206
"2016-05-29 00:00:00";5642;383
"2016-05-30 00:00:00";5013;205
"2016-05-31 00:00:00";4833;470
"2016-06-01 00:00:00";4863;684
"2016-06-02 00:00:00";4298;405
"2016-06-03 00:00:00";5553;277
"2016-06-04 00:00:00";6213;237
"2016-06-05 00:00:00";6454;173
"2016-06-06 00:00:00";5633;164
"2016-06-07 00:00:00";5580;93
"2016-06-08 00:00:00";5463;118
"2016-06-09 00:00:00";5702;147
"2016-06-10 00:00:00";5632;2197
"2016-06-11 00:00:00";5972;215
"2016-06-12 00:00:00";6156;172
"2016-06-13 00:00:00";5799;104
"2016-06-14 00:00:00";5945;184
"2016-06-15 00:00:00";5335;102
"2016-06-16 00:00:00";5282;94
"2016-06-17 00:00:00";5352;1012
"2016-06-18 00:00:00";5389;225
"2016-06-19 00:00:00";5628;120
"2016-06-20 00:00:00";5268;86
"2016-06-21 00:00:00";4951;598
"2016-06-22 00:00:00";4893;645
"2016-06-23 00:00:00";4915;82
"2016-06-24 00:00:00";5114;241
"2016-06-25 00:00:00";5129;296
"2016-06-26 00:00:00";5342;72
"2016-06-27 00:00:00";4908;710
"2016-06-28 00:00:00";4692;88
"2016-06-29 00:00:00";4374;68
"2016-06-30 00:00:00";4257;69
"2016-07-01 00:00:00";4242;125
"2016-07-02 00:00:00";4062;299
"2016-07-03 00:00:00";4250;108
"2016-07-04 00:00:00";4361;92
"2016-07-05 00:00:00";4424;93
"2016-07-06 00:00:00";4338;54
"2016-07-07 00:00:00";4751;99
"2016-07-08 00:00:00";4949;137
"2016-07-09 00:00:00";5013;114
"2016-07-10 00:00:00";5186;117
"2016-07-11 00:00:00";5019;62
"2016-07-12 00:00:00";5185;132
"2016-07-13 00:00:00";5081;76
"2016-07-14 00:00:00";5196;619
"2016-07-15 00:00:00";4850;343
"2016-07-16 00:00:00";4723;144
"2016-07-17 00:00:00";5008;132
"2016-07-18 00:00:00";4861;163
"2016-07-19 00:00:00";4750;57
"2016-07-20 00:00:00";4966;306
"2016-07-21 00:00:00";4733;142
"2016-07-22 00:00:00";4660;142
"2016-07-23 00:00:00";4828;50
"2016-07-24 00:00:00";5064;141
"2016-07-25 00:00:00";4985;519
"2016-07-26 00:00:00";4950;711
"2016-07-27 00:00:00";4893;41
"2016-07-28 00:00:00";4995;51
"2016-07-29 00:00:00";4979;143
"2016-07-30 00:00:00";5200;153
"2016-07-31 00:00:00";5374;94
"2016-08-01 00:00:00";5170;79
"2016-08-02 00:00:00";5121;424
"2016-08-03 00:00:00";4318;61
"2016-08-04 00:00:00";4532;172
"2016-08-05 00:00:00";4286;161
"2016-08-06 00:00:00";4405;170
"2016-08-07 00:00:00";4423;154
"2016-08-08 00:00:00";4488;94
"2016-08-09 00:00:00";4700;1081
"2016-08-10 00:00:00";4438;187
"2016-08-11 00:00:00";4451;535
